season,episode,title,restaurant,air_date,latitude,longitude,rating,price,state
1,1,Classics,Mac & Ernie's Roadside Eatery,2007-04-23,29.6571703,-99.2764299,4.0,$$,Texas
1,1,Classics,Brint's Diner,2007-04-23,37.6922361,-97.3375448,3.5,$,Kansas
1,1,Classics,The Mad Greek Cafe,2007-04-23,35.0421963,-117.6675604,3.0,$$,California
1,2,That's Italian,Pizza Palace,2007-04-30,35.9603948,-83.9210261,4.0,$,Tennessee
1,2,That's Italian,Hullabaloo Diner,2007-04-30,30.5352024,-96.3016282,3.5,$$,Texas
1,2,That's Italian,Four Kegs Sports Pub,2007-04-30,36.1672559,-115.1485163,4.0,$$,Nevada
1,3,Blue Plate Special,Patrick's Roadhouse,2007-05-07,34.0250724,-118.4965129,3.5,$$,California
1,3,Blue Plate Special,Frosted Mug,2007-05-07,41.6689223,-87.7386619,,,Illinois
1,3,Blue Plate Special,The Penguin,2007-05-07,35.2270869,-80.8431268,,,North Carolina
1,4,Breakfast,Frank's Diner,2007-05-21,42.5846773,-87.8212263,4.0,$,Wisconsin
1,4,Breakfast,Gaffey Street Diner,2007-05-21,33.7358518,-118.2922934,,,California
1,4,Breakfast,The Coffee Cup,2007-05-21,35.9787638,-114.8337739,4.5,$$,Nevada
1,5,BBQ,Baby Blues BBQ,2007-05-28,33.995044,-118.4668875,4.0,$$,California
1,5,BBQ,Louie Mueller BBQ,2007-05-28,32.2793121,-99.8812612,4.0,$$,Texas
1,5,BBQ,Barbecue King Drive-In,2007-05-28,35.2270869,-80.8431268,,,North Carolina
1,6,Local Legends,Eveready Diner,2007-06-04,41.7847232,-73.9332461,3.5,$$,New York
1,6,Local Legends,Leo's BBQ,2007-06-04,35.4729886,-97.5170536,4.0,$$,Oklahoma
1,6,Local Legends,A1 Diner,2007-06-04,44.230441,-69.775543,4.0,$$,Maine
1,7,Burgers,Triple XXX Restaurant,2007-06-11,40.4258686,-86.9080655,4.0,$$,Indiana
1,7,Burgers,Hackney's,2007-06-11,42.0700662,-87.8114044,,,Illinois
1,7,Burgers,Squeeze Inn,2007-06-11,38.5815719,-121.4943996,3.5,$$,California
1,8,House Specials,Red Arrow Diner,2007-06-18,42.9956397,-71.4547891,4.0,$,New Hampshire
1,8,House Specials,Hank's Creekside Restaurant,2007-06-18,38.4404925,-122.7141049,4.0,$$,California
1,8,House Specials,Voula's Offshore Café,2007-06-18,47.6038321,-122.3300624,4.0,$$,Washington
1,9,Retro,South Side Soda Shop and Diner,2007-07-09,41.5824086,-85.834366,4.0,$$,Indiana
1,9,Retro,Taylor's Automatic Refresher,2007-07-09,38.5052288,-122.4700424,5.0,,California
1,9,Retro,Byways Café,2007-07-09,45.5202471,-122.6741949,4.0,$$,Oregon
1,10,Worth the Trip,Big Star Diner,2007-07-16,47.6262725,-122.5209287,,,Washington
1,10,Worth the Trip,Harold's Café,2007-07-16,35.0717945,-81.6498195,,,South Carolina
1,10,Worth the Trip,Mo Gridder's BBQ,2007-07-16,40.8466508,-73.8785937,,,New York
1,11,Diners A-Plenty,Kelly's Diner,2007-07-23,42.3875968,-71.0994968,4.0,$,Massachusetts
1,11,Diners A-Plenty,Bay Way Diner,2007-07-23,40.6220478,-74.2445902,,,New Jersey
1,11,Diners A-Plenty,Bay Way Diner,2007-07-23,40.6220478,-74.2445902,,,New Jersey
1,11,Diners A-Plenty,Beacon Drive-In,2007-07-23,34.9498007,-81.9320157,3.0,$,South Carolina
1,12,American Cookin' ,Rosie's Diner,2007-07-30,43.119721,-85.559604,,,Michigan
1,12,American Cookin' ,Dari-ette Drive-In,2007-07-30,44.9504037,-93.1015026,3.5,$,Minnesota
1,12,American Cookin' ,The Russian River Pub,2007-07-30,38.4833405,-122.86158427486583,4.0,$$,California
1,12,American Cookin' ,Al's Breakfast,2007-07-30,44.9772995,-93.2654692,4.0,$$,Minnesota
1,12,American Cookin' ,Al's Breakfast,2007-07-30,44.9772995,-93.2654692,4.0,$$,Minnesota
1,12,American Cookin' ,Al's Breakfast,2007-07-30,44.9772995,-93.2654692,4.0,$$,Minnesota
2,1,Totally Fried,Falafel's Drive-In,2007-10-01,37.3361905,-121.8905833,4.0,$,California
2,1,Totally Fried,Ramona Café,2007-10-01,33.0417112,-116.8680821,3.0,$$,California
2,1,Totally Fried,Silk City Diner,2007-10-01,39.9527237,-75.1635262,4.0,$$,Pennsylvania
2,2,Route 66,Emma Jean's Holland Burger Café,2007-10-08,34.5361067,-117.2911565,4.5,$,California
2,2,Route 66,The Rock Café,2007-10-08,35.7477749,-96.6566742,4.0,$,Oklahoma
2,2,Route 66,Café on the Route,2007-10-08,37.0236759,-94.7355042,4.0,,Kansas
2,3,Seaside Eats,Evelyn's Drive-In,2007-10-15,41.6257406,-71.166333,3.0,$$,Rhode Island
2,3,Seaside Eats,Hodad's,2007-10-15,32.7448067,-117.2476067,4.0,$$,California
2,3,Seaside Eats,Hodad's,2007-10-15,32.7448067,-117.2476067,4.0,$$,California
2,3,Seaside Eats,Keegan's Seafood Grille,2007-10-15,27.891338,-82.84518880012078,4.0,$$,Florida
2,4,Local Flavors,Clanton's Café,2007-10-22,36.6387949,-95.1543297,4.0,$,Oklahoma
2,4,Local Flavors,Mike's Chili Parlor,2007-10-22,47.6038321,-122.3300624,3.5,$,Washington
2,4,Local Flavors,Duarte's Tavern,2007-10-22,23.369259,-110.172503,3.5,$$,California
2,5,Viewer's Choice,Bobby's Hawaiian Style Restaurant,2007-10-29,47.9673056,-122.2013998,4.0,$$,Washington
2,5,Viewer's Choice,Ted Peters Famous Smoked Fish,2007-10-29,27.7550276,-82.7376009,4.0,$$,Florida
2,5,Viewer's Choice,Psycho Suzie's Motor Lounge,2007-10-29,44.9772995,-93.2654692,3.5,$$,Minnesota
2,6,Real Deal BBQ,Jay Bee's Bar-B-Que,2007-11-05,33.8963593,-118.3053037,3.5,$$,California
2,6,Real Deal BBQ,Smoque,2007-11-05,41.8755616,-87.6244212,4.5,$$,Illinois
2,6,Real Deal BBQ,BBQ Shack,2007-11-05,38.5723318,-94.8786484,,,Kansas
2,6,Real Deal BBQ,BBQ Shack,2007-11-05,38.5723318,-94.8786484,,,Kansas
2,7,Talkin' Turkey,Mike's City Diner,2007-11-10,42.3602534,-71.0582912,4.0,$$,Massachusetts
2,7,Talkin' Turkey,Mike's City Diner,2007-11-10,42.3602534,-71.0582912,4.0,$$,Massachusetts
2,7,Talkin' Turkey,Willie Bird's Restaurant,2007-11-10,38.4404925,-122.7141049,3.5,$$,California
2,7,Talkin' Turkey,Alpine Steakhouse,2007-11-10,27.3364347,-82.5306527,3.5,$$,Florida
2,7,Talkin' Turkey,Alpine Steakhouse,2007-11-10,27.3364347,-82.5306527,3.5,$$,Florida
2,8,One of a Kind,JT Farnham's Seafood & Grill,2007-11-19,42.6320389,-70.7828255,,,Massachusetts
2,8,One of a Kind,Joe's Gizzard City,2007-11-19,42.629203,-84.738874,3.5,$$,Michigan
2,8,One of a Kind,Grubstake Diner,2007-11-19,37.7790262,-122.4199061,3.5,$$,California
2,8,One of a Kind,Los Tapatios,2007-11-19,37.3361905,-121.8905833,,,California
2,9,Family Owned,El Indio,2007-11-23,32.7174209,-117.1627714,,,California
2,9,Family Owned,Charlie's Diner,2007-11-23,42.2482063,-71.9938312,3.0,$$,Massachusetts
2,9,Family Owned,Paradise Pup,2007-11-23,42.0415823,-87.8873916,4.5,$,Illinois
2,10,Open 24/7,Studio Diner,2008-01-13,32.7174209,-117.1627714,3.5,$$,California
2,10,Open 24/7,White Palace Grill,2008-01-13,41.8755616,-87.6244212,3.5,$$,Illinois
2,10,Open 24/7,The Dining Car,2008-01-13,39.9527237,-75.1635262,3.5,$$,Pennsylvania
2,11,Off the Hook Specials,Schooner or Later,2008-01-20,33.7690164,-118.1916048,3.5,$$,California
2,11,Off the Hook Specials,Schooner or Later,2008-01-20,33.7690164,-118.1916048,3.5,$$,California
2,11,Off the Hook Specials,Grinders Pizza,2008-01-20,39.100105,-94.5781416,4.0,$$,Missouri
2,11,Off the Hook Specials,The Fly Trap,2008-01-20,42.4605917,-83.1346478,4.0,$$,Michigan
2,11,Off the Hook Specials,Galewood Cook Shack,2008-01-20,41.8755616,-87.6244212,,,Illinois
2,12,"Burgers, Rings and Fries",Joe's Cable Car,2008-01-21,37.7790262,-122.4199061,,,California
2,12,"Burgers, Rings and Fries",The Nook,2008-01-21,44.9504037,-93.1015026,,,Minnesota
2,12,"Burgers, Rings and Fries",Krazy Jim's Blimpy Burger,2008-01-21,42.2681569,-83.7312291,3.5,$,Michigan
2,13,The New Jersey Diner Tour,Mustache Bill's,2008-01-28,39.7576202,-74.1062466,4.0,$$,New Jersey
2,13,The New Jersey Diner Tour,Mustache Bill's,2008-01-28,39.7576202,-74.1062466,4.0,$$,New Jersey
2,13,The New Jersey Diner Tour,Tick Tock Diner,2008-01-28,40.8584328,-74.1637553,2.5,$$,New Jersey
2,13,The New Jersey Diner Tour,White Manna Hamburgers,2008-01-28,40.8871438,-74.0410865,,,New Jersey
2,13,The New Jersey Diner Tour,The Ritz Diner,2008-01-28,40.7959335,-74.3148713,2.5,$$,New Jersey
2,13,The New Jersey Diner Tour,Hightstown Diner,2008-01-28,40.2695538,-74.5232089,3.0,$,New Jersey
2,13,The New Jersey Diner Tour,Skylark Diner,2008-01-28,40.5382375,-74.39451734508772,3.5,$$,New Jersey
2,13,The New Jersey Diner Tour,Jefferson Diner,2008-01-28,40.904011,-74.665452,3.0,$$,New Jersey
3,1,Big Breakfast,Brownstone Diner,2008-03-10,40.7281575,-74.0776417,,,New Jersey
3,1,Big Breakfast,39th Street Mama's,2008-03-10,39.100105,-94.5781416,,,Missouri
3,1,Big Breakfast,Matt's Big Breakfast,2008-03-10,33.4484367,-112.0741417,4.0,$$,Arizona
3,1,Big Breakfast,Matt's Big Breakfast,2008-03-10,33.4484367,-112.0741417,4.0,$$,Arizona
3,2,Like Mama Made,Roberto's Mexican Food,2008-03-17,33.4484367,-112.0741417,,,Arizona
3,2,Like Mama Made,Smokey Valley Truck Stop,2008-03-17,38.3000809,-83.1740654,,,Kentucky
3,2,Like Mama Made,Sweetie Pie's,2008-03-17,38.6529545,-90.24111656024635,,,Missouri
3,2,Like Mama Made,Sweetie Pie's,2008-03-17,38.6529545,-90.24111656024635,,,Missouri
3,3,Regional Favorites,Charlie Parker's,2008-03-24,39.7990175,-89.6439575,4.0,$,Illinois
3,3,Regional Favorites,Tecolote Café,2008-03-24,35.6869996,-105.9377997,4.0,$$,New Mexico
3,3,Regional Favorites,Virginia Diner,2008-03-24,36.9682101,-76.9896882,3.0,$$,Virginia
3,4,Neighborhood Joints,Thee Pitts Again,2008-03-31,37.8115318,-107.6643647,3.0,$$,Arizona
3,4,Neighborhood Joints,Thee Pitts Again,2008-03-31,37.8115318,-107.6643647,4.0,$$,Colorado
3,4,Neighborhood Joints,Iron Barley,2008-03-31,38.6529545,-90.24111656024635,,,Missouri
3,4,Neighborhood Joints,Daddypops,2008-03-31,40.1746252,-75.106825,4.0,$,Pennsylvania
3,4,Neighborhood Joints,The Village Café,2008-03-31,37.5385087,-77.43428,3.5,$$,Virginia
3,5,A World of Flavors,Chino Bandido,2008-04-07,33.4484367,-112.0741417,4.0,$,Arizona
3,5,A World of Flavors,Marietta Diner,2008-04-07,33.9528472,-84.5496148,3.5,$$,Georgia
3,5,A World of Flavors,YJ's Snack Bar,2008-04-07,39.100105,-94.5781416,4.0,,Missouri
3,6,Something Different,Scully's Tavern,2008-04-14,25.7742658,-80.1936589,4.0,$$,Florida
3,6,Something Different,Scully's Tavern,2008-04-14,25.7742658,-80.1936589,4.0,$$,Florida
3,6,Something Different,Dot's Back Inn,2008-04-14,37.5385087,-77.43428,4.0,$$,Virginia
3,6,Something Different,Hillbilly Hot Dogs,2008-04-14,38.5064731,-82.2984823,4.5,$$,West Virginia
3,6,Something Different,Hillbilly Hot Dogs,2008-04-14,38.5064731,-82.2984823,4.5,$$,West Virginia
3,7,American Classics,11th Street Diner,2008-05-18,25.7929198,-80.1353006,3.5,$$,Florida
3,7,American Classics,Bobo Drive-In,2008-05-18,39.049011,-95.677556,4.0,$,Kansas
3,7,American Classics,Little Tea Shop,2008-05-18,35.1490215,-90.0516285,4.5,$,Tennessee
3,8,Real Deal Fast Food,Panini Pete's,2008-05-19,30.507956,-87.89742922432941,4.5,$,Alabama
3,8,Real Deal Fast Food,Joe's Farm Grill,2008-05-19,33.3527632,-111.7890373,4.0,$$,Arizona
3,8,Real Deal Fast Food,Maria's Taco Express,2008-05-19,30.2711286,-97.7436995,4.0,$,Texas
3,8,Real Deal Fast Food,Maria's Taco Express,2008-05-19,30.2711286,-97.7436995,4.0,$,Texas
3,9,The Memphis BBQ Tour,Cozy Corner,2008-05-26,35.1490215,-90.0516285,,,Tennessee
3,9,The Memphis BBQ Tour,Leonard's BBQ,2008-05-26,35.1490215,-90.0516285,,,Tennessee
3,9,The Memphis BBQ Tour,Marlowe's Ribs,2008-05-26,35.1490215,-90.0516285,,,Tennessee
3,9,The Memphis BBQ Tour,Tom's Bar-B-Q,2008-05-26,35.1490215,-90.0516285,4.0,$$,Tennessee
3,9,The Memphis BBQ Tour,Tom's Bar-B-Q,2008-05-26,35.1490215,-90.0516285,4.0,$$,Tennessee
3,10,Comfort Food,Grampa's Bakery & Restaurant,2008-06-15,26.050783950000003,-80.14612392627231,3.5,$$,Florida
3,10,Comfort Food,Grampa's Bakery & Restaurant,2008-06-15,26.050783950000003,-80.14612392627231,3.5,$$,Florida
3,10,Comfort Food,Blue Moon Café,2008-06-15,39.2908816,-76.610759,4.0,$$,Maryland
3,10,Comfort Food,Central City Cafe,2008-06-15,38.4192496,-82.445154,4.0,$,West Virginia
3,10,Comfort Food,Tip Top Café,2008-06-15,29.4246002,-98.4951405,3.0,$$,Texas
3,11,Where The Locals Go,Matthews Cafeteria,2008-06-23,33.8532701,-84.2200729,4.0,$,Georgia
3,11,Where The Locals Go,The Rivershack Tavern,2008-06-23,29.8502657,-90.1293894,4.0,$$,Louisiana
3,11,Where The Locals Go,Monte Carlo Steak House,2008-06-23,35.0841034,-106.6509851,4.0,$$,New Mexico
3,11,Where The Locals Go,Monte Carlo Steak House,2008-06-23,35.0841034,-106.6509851,4.0,$$,New Mexico
3,12,All Kinds of BBQ,The Joint,2008-06-30,29.9499323,-90.0701156,4.5,$$,Louisiana
3,12,All Kinds of BBQ,The Joint,2008-06-30,29.9499323,-90.0701156,4.5,$$,Louisiana
3,12,All Kinds of BBQ,The Shed,2008-06-30,30.4112904,-88.8279165,,,Mississippi
3,12,All Kinds of BBQ,Texas Pride BBQ,2008-06-30,29.3930129,-98.2372329,3.5,$$,Texas
3,13,In the Family,Benny's Seafood Restaurant,2008-07-07,25.707846699999997,-80.29563567682854,,,Florida
3,13,In the Family,Chaps Pit Beef,2008-07-07,39.2908816,-76.610759,4.5,$,Maryland
3,13,In the Family,Chaps Pit Beef,2008-07-07,39.2908816,-76.610759,4.5,$,Maryland
3,13,In the Family,Burger Bar,2008-07-07,41.1617999,-112.0261903,4.0,$,Utah
4,1,Brain Freeze,Doumar's,2008-07-14,36.8462923,-76.2929252,,,Virginia
4,1,Brain Freeze,Aunt Lena's Creamery,2008-07-14,33.3062223,-111.8413317,,,Arizona
4,1,Brain Freeze,The Creole Creamery,2008-07-14,29.9499323,-90.0701156,4.5,$,Louisiana
4,1,Brain Freeze,The Creole Creamery,2008-07-14,29.9499323,-90.0701156,4.5,$,Louisiana
4,2,Diners You Sent Me To,Town Talk Diner,2008-07-21,44.9772995,-93.2654692,4.5,$$,Minnesota
4,2,Diners You Sent Me To,Blue Plate Diner,2008-07-21,40.7596198,-111.8867975,3.5,$$,Utah
4,2,Diners You Sent Me To,Broadway Diner,2008-07-21,39.2908816,-76.610759,4.0,$$,Maryland
4,3,Bar Food,The Highlander,2008-07-28,33.7490987,-84.3901849,3.5,$$,Georgia
4,3,Bar Food,The Highlander,2008-07-28,33.7490987,-84.3901849,3.5,$$,Georgia
4,3,Bar Food,Gumbo Shack,2008-07-28,30.507956,-87.89742922432941,,,Alabama
4,3,Bar Food,Starlite Lounge,2008-07-28,40.4934017,-79.8606053,3.5,$,Pennsylvania
4,4,Burgers and Dogs,The Wienery,2008-08-04,44.9772995,-93.2654692,4.0,$,Minnesota
4,4,Burgers and Dogs,Casino El Camino,2008-08-04,30.2711286,-97.7436995,3.5,$$,Texas
4,4,Burgers and Dogs,G&A Restaurant,2008-08-04,39.2908816,-76.610759,4.0,$,Maryland
4,5,Where the Locals Eat,Uncle Lou's,2008-08-11,35.1490215,-90.0516285,,,Tennessee
4,5,Where the Locals Eat,Uncle Lou's,2008-08-11,35.1490215,-90.0516285,,,Tennessee
4,5,Where the Locals Eat,Captain Chuck A Mucks,2008-08-11,36.9959815,-76.5605083,,,Virginia
4,5,Where the Locals Eat,Dixie Quicks,2008-08-11,41.2587459,-95.9383758,,,Nebraska
4,6,Totally Unexpected,Cabbage Town Market,2008-08-18,33.7490987,-84.3901849,,,Georgia
4,6,Totally Unexpected,The Cove,2008-08-18,29.4246002,-98.4951405,4.0,$$,Texas
4,6,Totally Unexpected,Bryant-Lake Bowl,2008-08-18,44.9772995,-93.2654692,3.5,$$,Minnesota
4,7,A Taste of Everywhere,Jamaica Kitchen,2008-09-15,25.70633095,-80.4068717788021,4.0,$$,Florida
4,7,A Taste of Everywhere,Crystal Restaurant,2008-09-15,40.4416941,-79.9900861,,,Pennsylvania
4,7,A Taste of Everywhere,Red Iguana,2008-09-15,40.7596198,-111.8867975,4.5,$$,Utah
4,8,Better Than Ever,Colonnade,2008-09-22,33.7490987,-84.3901849,,,Georgia
4,8,Better Than Ever,Manci's Antique Club,2008-09-22,30.6035255,-87.9036047,3.5,$$,Alabama
4,8,Better Than Ever,Amato's,2008-09-22,41.2587459,-95.9383758,3.5,$,Nebraska
4,9,Big Flavor,Darwell's Café,2008-09-29,30.3504751,-89.1528176,4.5,$$,Mississippi
4,9,Big Flavor,Brick Oven Pizza,2008-09-29,39.2908816,-76.610759,3.0,$,Maryland
4,9,Big Flavor,Victor's 1959 Café,2008-09-29,44.9772995,-93.2654692,4.0,$$,Minnesota
4,10,Cookin' It Old School,Nadine's Restaurant,2008-10-06,40.4416941,-79.9900861,,,Pennsylvania
4,10,Cookin' It Old School,Nadine's Restaurant,2008-10-06,40.4416941,-79.9900861,,,Pennsylvania
4,10,Cookin' It Old School,Casamento's Restaurant,2008-10-06,29.9499323,-90.0701156,4.0,$$,Louisiana
4,10,Cookin' It Old School,Big Mama's Kitchen & Catering,2008-10-06,41.2587459,-95.9383758,4.0,$$,Nebraska
4,11,Grabbin'a Sandwich,Moochie's Meatballs & More,2008-10-13,40.7596198,-111.8867975,4.0,$$,Utah
4,11,Grabbin'a Sandwich,Cemitas Puebla,2008-10-13,41.8755616,-87.6244212,3.5,$$,Illinois
4,11,Grabbin'a Sandwich,Tioli's Crazee Burger,2008-10-13,32.7174209,-117.1627714,,,California
4,12,Traditional Dishes,Donatelli's,2008-11-03,45.0838098,-93.0069304,4.0,$$,Minnesota
4,12,Traditional Dishes,Stoney Creek Inn,2008-11-03,39.2908816,-76.610759,4.0,$$,Maryland
4,12,Traditional Dishes,Alcenia's,2008-11-03,35.1490215,-90.0516285,,,Tennessee
4,13,Doin' Their Own Thing,Lone Star Taqueria,2008-11-10,40.7596198,-111.8867975,4.0,$,Utah
4,13,Doin' Their Own Thing,Modern Café,2008-11-10,44.9772995,-93.2654692,4.0,$,Minnesota
4,13,Doin' Their Own Thing,Brewburger's,2008-11-10,41.2587459,-95.9383758,,,Nebraska
5,1,What's For Breakfast,Surrey's Café,2008-11-10,29.9499323,-90.0701156,,,Louisiana
5,1,What's For Breakfast,Harry's Roadhouse,2008-11-10,35.6869996,-105.9377997,4.0,$$,New Mexico
5,1,What's For Breakfast,Dor-Stop Restaurant,2008-11-10,40.4416941,-79.9900861,4.0,$,Pennsylvania
5,2,Real Deal Italian,LoBello's Spaghetti House,2008-11-17,40.5184013,-80.1667247,,,Pennsylvania
5,2,Real Deal Italian,Di Pasquale's,2008-11-17,39.2908816,-76.610759,,,Maryland
5,2,Real Deal Italian,Pizzeria Luigi,2008-11-17,32.7174209,-117.1627714,4.0,$$,California
5,2,Real Deal Italian,Pizzeria Luigi,2008-11-17,32.7174209,-117.1627714,4.0,$$,California
5,3,Not What You'd Expect,Sophia's Place,2008-11-24,35.0841034,-106.6509851,,,New Mexico
5,3,Not What You'd Expect,Magnolia Café,2008-11-24,30.2711286,-97.7436995,3.5,$$,Texas
5,3,Not What You'd Expect,Glenn's Diner,2008-11-24,41.8755616,-87.6244212,4.0,$$,Illinois
5,4,Places You Sent Me,Ruth's Diner,2008-12-01,40.7596198,-111.8867975,4.0,$$,Utah
5,4,Places You Sent Me,Ruth's Diner,2008-12-01,40.7596198,-111.8867975,4.0,$$,Utah
5,4,Places You Sent Me,O'Rourke's Diner,2008-12-01,41.5623178,-72.6509061,4.0,$$,Connecticut
5,4,Places You Sent Me,Parasol's,2008-12-01,29.9499323,-90.0701156,,,Louisiana
5,5,Long Time Legends,Tommy's Joynt,2009-01-05,37.7790262,-122.4199061,4.0,$$,California
5,5,Long Time Legends,Tommy's Joynt,2009-01-05,37.7790262,-122.4199061,4.0,$$,California
5,5,Long Time Legends,Joe Tess Place,2009-01-05,41.2587459,-95.9383758,3.0,$$,Nebraska
5,5,Long Time Legends,Big Jim's,2009-01-05,40.4416941,-79.9900861,,,Pennsylvania
5,6,Something from Everywhere,Valencia Luncheria,2009-01-12,41.1175966,-73.4078968,4.0,$$,Connecticut
5,6,Something from Everywhere,Valencia Luncheria,2009-01-12,41.1175966,-73.4078968,4.0,$$,Connecticut
5,6,Something from Everywhere,The Original Vito & Nick's Pizzeria,2009-01-12,41.8755616,-87.6244212,4.0,$$,Illinois
5,6,Something from Everywhere,Emily's Lebanese Delicatessen,2009-01-12,44.9772995,-93.2654692,4.0,$$,Minnesota
5,7,Neighborhood Favorites,Pat's BBQ,2009-01-19,40.7596198,-111.8867975,3.5,$$,Utah
5,7,Neighborhood Favorites,Blow Fly Inn,2009-01-19,30.3674198,-89.0928155,3.0,$$,Mississippi
5,7,Neighborhood Favorites,Tune-Up Café,2009-01-19,35.6869996,-105.9377997,4.5,$$,New Mexico
5,8,Just Like Yesterday,Hob Nob Hill,2009-01-26,32.7174209,-117.1627714,4.0,$$,California
5,8,Just Like Yesterday,The Silver Skillet,2009-01-26,33.7490987,-84.3901849,3.5,$$,Georgia
5,8,Just Like Yesterday,Tufano's Vernon Park Tap,2009-01-26,41.8755616,-87.6244212,4.0,$$,Illinois
5,9,Return to Route 66,Standard Diner,2009-02-02,35.0841034,-106.6509851,4.0,$$,New Mexico
5,9,Return to Route 66,Dell Rhea's Chicken Basket,2009-02-02,41.7697533,-87.9358931,3.5,$$,Illinois
5,9,Return to Route 66,Salsa Brava,2009-02-02,35.1987522,-111.6518229,4.0,$$,Arizona
5,10,BBQ & More,Green Mesquite,2009-02-09,30.2711286,-97.7436995,3.5,$$,Texas
5,10,BBQ & More,Gorilla BBQ,2009-02-09,37.6138253,-122.4869194,4.0,$$,California
5,10,BBQ & More,Wilson's Holy Smoke BBQ,2009-02-09,41.2943069,-73.37486,,,Connecticut
5,11,Regional Classics,Cecilia's Café,2009-02-16,35.0841034,-106.6509851,4.0,$,New Mexico
5,11,Regional Classics,Joey K's Restaurant & Bar,2009-02-16,29.9499323,-90.0701156,4.0,$$,Louisiana
5,11,Regional Classics,Joey K's Restaurant & Bar,2009-02-16,29.9499323,-90.0701156,4.0,$$,Louisiana
5,11,Regional Classics,Kelly O's Diner,2009-02-16,40.4416941,-79.9900861,4.0,$$,Pennsylvania
5,11,Regional Classics,Kelly O's Diner,2009-02-16,40.4416941,-79.9900861,4.0,$$,Pennsylvania
5,12,All Kinds of Fast Food,Super Duper Weenie,2009-03-16,41.2943069,-73.37486,4.0,$,Connecticut
5,12,All Kinds of Fast Food,California Tacos,2009-03-16,41.2587459,-95.9383758,3.5,$,Nebraska
5,12,All Kinds of Fast Food,Bert's Burger Bowl,2009-03-16,35.6869996,-105.9377997,,,New Mexico
5,13,Family Favorites,Giusti's,2009-03-23,38.250307500000005,-121.50477362611842,4.0,$$,California
5,13,Family Favorites,Haus Murphy's,2009-03-23,33.5386858,-112.1859941,4.0,$$,Arizona
5,13,Family Favorites,Haus Murphy's,2009-03-23,33.5386858,-112.1859941,4.0,$$,Arizona
5,13,Family Favorites,Louie's,2009-03-23,32.7762719,-96.7968559,3.5,$$,Texas
6,1,Funky Joints,Bizzaro Café,2009-04-06,47.6038321,-122.3300624,,,Washington
6,1,Funky Joints,Chef Point Café,2009-04-06,32.8579056,-97.2547371,,,Texas
6,1,Funky Joints,Jamie's Bar & Grill,2009-04-06,38.5815719,-121.4943996,4.0,$$,California
6,2,Their Own Way,Bluewater Seafood Market & Grill,2009-04-13,32.7174209,-117.1627714,4.0,$$,California
6,2,Their Own Way,Brandy's Restaurant & Bakery,2009-04-13,35.1987522,-111.6518229,4.0,$$,Arizona
6,2,Their Own Way,Kuma's Corner,2009-04-13,41.8755616,-87.6244212,4.0,$$,Illinois
6,3,A Little Bit of Everywhere,Bar Gernika,2009-04-20,43.6166163,-116.200886,4.5,$$,Idaho
6,3,A Little Bit of Everywhere,Bar Gernika,2009-04-20,43.6166163,-116.200886,4.5,$$,Idaho
6,3,A Little Bit of Everywhere,Café Rolle,2009-04-20,38.5815719,-121.4943996,4.5,$$,California
6,3,A Little Bit of Everywhere,Havana Hideout,2009-04-20,26.615891,-80.0691435,,,Florida
6,4,"A Burger, A Bowl and a Slice",La Piazza Al Forno,2009-04-27,33.5386858,-112.1859941,4.0,$$,Arizona
6,4,"A Burger, A Bowl and a Slice",Slim's Last Chance Chili Shack & Watering Hole,2009-04-27,47.6038321,-122.3300624,,,Washington
6,4,"A Burger, A Bowl and a Slice",Twisted Root Beer Co.,2009-04-27,32.7762719,-96.7968559,,,Texas
6,5,"Biscuits, Bagels and BLTs","Arleta Library, Bakery & Café",2009-05-04,45.5202471,-122.6741949,4.0,$$,Oregon
6,5,"Biscuits, Bagels and BLTs",Bubba's Diner,2009-05-04,37.9744323,-122.5615032,,,California
6,5,"Biscuits, Bagels and BLTs",Flakowitz of Boynton Bakery & Deli Restaurant,2009-05-04,26.5256179,-80.0666026,,,Florida
6,6,Who'Da Thunk It,Backroad Pizza,2009-05-11,35.6869996,-105.9377997,3.5,$$,New Mexico
6,6,Who'Da Thunk It,Jamaica Gates Caribbean Cuisine,2009-05-11,32.701938999999996,-97.10562379033699,,,Texas
6,6,Who'Da Thunk It,Chef Lou's Westside Drive-In,2009-05-11,43.6166163,-116.200886,3.5,$,Idaho
6,6,Who'Da Thunk It,Chef Lou's Westside Drive-In,2009-05-11,43.6166163,-116.200886,3.5,$,Idaho
6,7,Go-To Joints,Black Duck Café,2009-05-25,41.1414855,-73.3578955,3.0,$,Connecticut
6,7,Go-To Joints,Otto's Sausage Kitchen & Meat Market,2009-05-25,45.5202471,-122.6741949,4.5,$,Oregon
6,7,Go-To Joints,Sol Food Puerto Rican Cuisine,2009-05-25,37.9735346,-122.5310874,,,California
6,8,Homestyle,Giuseppe's Restaurant,2009-06-01,33.4484367,-112.0741417,,,Arizona
6,8,Homestyle,Southern Kitchen Restaurant,2009-06-01,47.2495798,-122.4398746,4.0,$$,Washington
6,8,Homestyle,Zia Diner & Angel Food Catering,2009-06-01,35.6869996,-105.9377997,,,New Mexico
6,9,All Kinds of Classics,Blue Marlin Fish House Restaurant,2009-06-08,25.9331488,-80.1625463,,,Florida
6,9,All Kinds of Classics,Fred's Texas Café,2009-06-08,32.753177,-97.3327459,4.0,$$,Texas
