season,episode,title,restaurant,latitude,longitude,rating,price,state
14,9,Serious Sandwiches,Noble Pig Sandwiches,30.2711286,-97.7436995,,,Texas
14,9,Serious Sandwiches,Casper & Runyon's Nook,44.9504037,-93.1015026,4.5,$$,Minnesota
14,10,International Eats,Bachi Burger,36.1672559,-115.1485163,4.0,$$,Nevada
14,10,International Eats,Bachi Burger,36.1672559,-115.1485163,4.0,$$,Nevada
14,10,International Eats,Afrah,32.9481789,-96.7297206,,,Texas
14,10,International Eats,Gazala's Place,40.7896239,-73.9598939,3.5,$$,New York
14,11,Belly Up,Hopleaf Bar,41.8755616,-87.6244212,4.0,$$,Illinois
14,11,Belly Up,Foreign & Domestic,30.2711286,-97.7436995,3.5,$$,Texas
14,12,Dynamic Dishes,Jawaiian Irie Jerk Restaurant,21.304547,-157.8556764,,,Hawaii
14,12,Dynamic Dishes,Jawaiian Irie Jerk Restaurant,21.304547,-157.8556764,,,Hawaii
14,12,Dynamic Dishes,Taste of Europe,32.701938999999996,-97.10562379033699,4.5,$$,Texas
14,12,Dynamic Dishes,Yayo Taco,36.1672559,-115.1485163,,,Nevada
14,13,Coast to Coast Chow,Camille's on Wheels,21.394833,-157.72989134661873,,,Hawaii
14,13,Coast to Coast Chow,Chicago Brauhaus,41.8755616,-87.6244212,,,Illinois
14,13,Coast to Coast Chow,Dixie Supply Bakery & Cafe,32.7876012,-79.9402728,,,South Carolina
15,1,Unconventional Comforts,He'eia Kea Pier General Store and Deli,21.418555,-157.804184,,,Hawaii
15,1,Unconventional Comforts,Rex Italian Foods,41.9633641,-87.827284,4.5,$,Illinois
15,1,Unconventional Comforts,Memphis Street Cafe,34.823987,-89.9937018,,,Mississippi
15,2,Goin' the Extra Mile,bopNgrill,41.8755616,-87.6244212,,,Illinois
15,2,Goin' the Extra Mile,Sweet Home Waimanalo,21.346304,-157.7211,,,Hawaii
15,3,Savory Standouts,90 Miles Cuban Cafe,41.8755616,-87.6244212,4.0,$$,Illinois
15,3,Savory Standouts,90 Miles Cuban Cafe,41.8755616,-87.6244212,4.0,$$,Illinois
15,3,Savory Standouts,Davis' Pub,38.9786401,-76.492786,4.0,$$,Maryland
15,4,Surf 'N' Turf Jackpot,Memphis Barbecue Co.,34.9553719,-90.0348139,4.0,$$,Mississippi
15,4,Surf 'N' Turf Jackpot,Fresh Catch,21.304547,-157.8556764,4.5,$$,Hawaii
15,5,Massachusetts Madness,Italian Express Pizzeria,42.3750973,-71.0392173,4.5,$$,Massachusetts
15,5,Massachusetts Madness,Cutty's,42.3317642,-71.1211635,4.0,$,Massachusetts
15,6,East Coast Comfort,Tupelo,42.3750997,-71.1056157,,,Massachusetts
15,6,East Coast Comfort,Patti's Pierogis,41.7010642,-71.1546367,4.5,$$,Massachusetts
15,6,East Coast Comfort,Angelo's Civito Farnese,41.8239891,-71.4128343,,,Rhode Island
15,6,East Coast Comfort,Mediterraneo Caffe,41.8239891,-71.4128343,,,Rhode Island
15,7,Flavortown Medley,South Of Beale (SOB),35.1490215,-90.0516285,4.0,$$,Tennessee
15,7,Flavortown Medley,Big Wave Shrimp Truck,21.5935975,-158.1044696531065,4.0,$$,Hawaii
15,7,Flavortown Medley,Chaps Pit Beef,39.2908816,-76.610759,4.5,$,Maryland
15,7,Flavortown Medley,Chaps Pit Beef,39.2908816,-76.610759,4.5,$,Maryland
15,8,"Burgers, Noodles and Quahogs",Boston Burger Company,42.3602534,-71.0582912,3.5,$$,Massachusetts
15,8,"Burgers, Noodles and Quahogs",Anthony's Seafood,41.5456578,-71.2914388,4.0,$$,Rhode Island
15,8,"Burgers, Noodles and Quahogs",Guerilla Street Food,38.6529545,-90.24111656024635,,,Missouri
15,9,Handcrafted,The Elegant Farmer,35.1490215,-90.0516285,,,Tennessee
15,9,Handcrafted,Italian Corner,41.8137116,-71.3700545,4.5,$$,Rhode Island
15,10,"All Family, All the Time",Anthonino's Taverna,38.6529545,-90.24111656024635,4.5,$$,Missouri
15,10,"All Family, All the Time",Three Angels Diner,35.1490215,-90.0516285,,,Tennessee
15,10,"All Family, All the Time",Opal Thai Food,21.5935975,-158.1044696531065,4.0,$$,Hawaii
15,10,"All Family, All the Time",Opal Thai Food,21.5935975,-158.1044696531065,4.0,$$,Hawaii
15,11,Food Done Right,Aunt Carrie's,41.4501021,-71.4495005,3.0,$$,Rhode Island
15,11,Food Done Right,The Shaved Duck,38.6529545,-90.24111656024635,4.5,$$,Missouri
15,11,Food Done Right,Angela's Cafe,42.3750973,-71.0392173,,,Massachusetts
15,12,Pubs and Grub,Dressel's Public House,38.6529545,-90.24111656024635,4.0,$$,Missouri
15,12,Pubs and Grub,Outer Banks Brewing Station,36.0307227,-75.6760101,3.5,$$,North Carolina
15,12,Pubs and Grub,Edgewood Cafe,41.7809588,-71.4371257,4.5,$$,Rhode Island
15,13,Turn On Traditional,Kitty Hoynes,43.0481221,-76.1474244,,,New York
15,13,Turn On Traditional,Espino's Mexican Bar and Grill,38.661953,-90.5643258,3.0,$$,Missouri
15,13,Turn On Traditional,Yankee Lobster Company,42.3602534,-71.0582912,4.0,$$,Massachusetts
16,1,Authentic Eats,Highway 61 Roadhouse and Kitchen,38.592339,-90.3564329,3.5,$$,Missouri
16,1,Authentic Eats,Byblos Mediterranean Cafe,43.0481221,-76.1474244,3.5,$$,New York
16,2,Fully Focused,Brine and Bottle,35.9573923,-75.624062,,,North Carolina
16,2,Fully Focused,Pastabilities,43.0481221,-76.1474244,4.5,$$,New York
16,3,Far Out,La Isla Restaurant,40.7433066,-74.0323752,4.0,$$,New Jersey
16,3,Far Out,Funk 'n Waffles,43.0481221,-76.1474244,3.5,$$,New York
16,3,Far Out,Cravings,36.169608,-75.7551854,,,North Carolina
16,4,Matches Made in Heaven,Ortegaz' Southwestern Grill,35.9082257,-75.6757303,4.0,$$,North Carolina
16,4,Matches Made in Heaven,The Smoke Joint,40.6501038,-73.9495823,5.0,,New York
16,5,Savory Sensations,The Weeping Radish,36.202939,-75.8665816,,,North Carolina
16,5,Savory Sensations,Jimmy's Diner,40.6501038,-73.9495823,4.0,$$,New York
16,6,Hometown Haunts,Marie's Italian Specialties,40.7409242,-74.3836711,4.0,$$,New Jersey
16,6,Hometown Haunts,Darby's Cafe,47.0451022,-122.8950075,,,Washington
16,7,Land to Sea,Empire Brewing Company,43.0481221,-76.1474244,3.5,$$,New York
16,7,Land to Sea,Black Pelican Oceanfront Restaurant,36.0664318,-75.6935448,,,North Carolina
16,7,Land to Sea,Fish Tale Brew Pub,47.0451022,-122.8950075,3.5,$$,Washington
16,8,Decadent Dishes,Crockett's Public House,47.1849009,-122.2921406,4.0,$$,Washington
16,8,Decadent Dishes,Pies 'N' Thighs,40.6501038,-73.9495823,4.0,$$,New York
16,9,Eurocentric,Eva's European Sweets,43.0481221,-76.1474244,4.5,$$,New York
16,9,Eurocentric,Bruno's European Restaurant,47.2495798,-122.4398746,4.0,$$,Washington
16,9,Eurocentric,Hey Meatball,43.6534817,-79.3839347,,,Ontario
16,10,Hittin' the Grill,Crown Bar,47.2495798,-122.4398746,3.5,$$,Washington
16,10,Hittin' the Grill,The Golden State,34.0536909,-118.2427666,4.0,$$,California
16,11,Unlikely Partners,Beer Belly,34.0536909,-118.2427666,4.0,$$,California
16,11,Unlikely Partners,Lakeview Restaurant,43.6534817,-79.3839347,,,Ontario
16,12,Layers of Flavor,Tortugas' Lie,35.9573923,-75.624062,4.0,$$,North Carolina
16,12,Layers of Flavor,Tortugas' Lie,35.9573923,-75.624062,4.0,$$,North Carolina
16,12,Layers of Flavor,The Ace,43.6534817,-79.3839347,4.0,$$,Ontario
16,13,Real Deal Roots,Chomp Chomp Nation,33.6856969,-117.8259819,4.0,$,California
16,13,Real Deal Roots,Caplansky's,43.6534817,-79.3839347,,,Ontario
17,1,Tacos and Tots,Dirty Oscar's Annex,47.2495798,-122.4398746,4.0,$$,Washington
17,1,Tacos and Tots,Highland Tavern,39.7392364,-104.9848623,4.0,$$,Colorado
17,1,Tacos and Tots,Highland Tavern,39.7392364,-104.9848623,4.0,$$,Colorado
17,2,"Chicken, Chili and Chowder",Sidecar Bar and Grille,39.9527237,-75.1635262,4.0,$$,Pennsylvania
17,2,"Chicken, Chili and Chowder",Chili John's,34.1816482,-118.3258554,4.0,$$,California
17,2,"Chicken, Chili and Chowder",Stockyards Smokehouse and Larder,43.6534817,-79.3839347,,,Ontario
17,3,Dynamic Duos,Atomic Cowboy,39.7392364,-104.9848623,4.0,$$,Colorado
17,3,Dynamic Duos,Perk Eatery,33.4942189,-111.9260184,4.0,$$,Arizona
17,4,Traditional Gone Wild,South Philadelphia Tap Room,39.9527237,-75.1635262,4.0,$$,Pennsylvania
17,4,Traditional Gone Wild,St. Francis,33.4484367,-112.0741417,,,Arizona
17,5,"Peppers, Pork and Poutine",Barrio Cafe,33.4484367,-112.0741417,4.0,$$,Arizona
17,5,"Peppers, Pork and Poutine",Rosedale Diner,43.6534817,-79.3839347,3.5,$$,Ontario
17,6,Kings and Queens of 'Cue,Hops & Pie,39.7392364,-104.9848623,4.5,$$,Colorado
17,6,Kings and Queens of 'Cue,Bludso's BBQ,33.894927,-118.226624,4.0,$$,California
17,6,Kings and Queens of 'Cue,Percy Street Barbecue,39.9527237,-75.1635262,,,Pennsylvania
17,7,A Festival of Flavor,Standard Tap,39.9527237,-75.1635262,4.0,$$,Pennsylvania
17,7,A Festival of Flavor,Curry Corner,33.4255056,-111.9400125,3.5,$,Arizona
17,7,A Festival of Flavor,Prohibition,39.7392364,-104.9848623,4.0,$$,Colorado
17,8,Timeless Traditions,Jamaican Jerk Hut,39.9527237,-75.1635262,2.5,$$,Pennsylvania
17,8,Timeless Traditions,"DeFalco''s Italian Eatery, Grocery & Deli",33.4942189,-111.9260184,4.5,$$,Arizona
17,8,Timeless Traditions,CoraFaye's Café,39.7392364,-104.9848623,3.5,$$,Colorado
17,9,From Pound Cake to Pot Pie,Geechee Girl Rice Cafe,39.9527237,-75.1635262,,,Pennsylvania
17,9,From Pound Cake to Pot Pie,Haggo's Organic Taco,33.0692223,-117.302681,4.0,$$,California
17,9,From Pound Cake to Pot Pie,The Duce,33.4484367,-112.0741417,3.5,$$,Arizona
17,10,L.A. Eats,The Park's Finest BBQ,34.0536909,-118.2427666,4.0,$$,California
17,10,L.A. Eats,Eastside Market Italian Deli,34.0536909,-118.2427666,4.5,$,California
17,11,"All San Diego, All the Time",Hodad's,32.7448067,-117.2476067,4.0,$$,California
17,11,"All San Diego, All the Time",Hodad's,32.7448067,-117.2476067,4.0,$$,California
17,11,"All San Diego, All the Time",OB Noodle House,32.7448067,-117.2476067,4.0,$$,California
17,11,"All San Diego, All the Time",Pizzeria Luigi,32.7483876,-117.1301564,4.0,$$,California
17,11,"All San Diego, All the Time",Pizzeria Luigi,32.7483876,-117.1301564,4.0,$$,California
17,12,From the Heart,Shirley's Tippy Canoe,45.5317928,-122.391155,3.0,$$,Oregon
17,12,From the Heart,Spirito's Italian Diner,33.1580933,-117.3505966,4.5,$$,California
17,12,From the Heart,Nopalito,37.7790262,-122.4199061,4.0,$$,California
17,13,That's Fresh,Pica Pica,37.7790262,-122.4199061,,,California
17,13,That's Fresh,Edelweiss Sausage & Delicatessen,45.5202471,-122.6741949,4.0,$,Oregon
18,1,Neighborhood Knockouts,Crest Café,32.7174209,-117.1627714,3.5,$$,California
18,1,Neighborhood Knockouts,Show Dogs,37.7790262,-122.4199061,,,California
18,1,Neighborhood Knockouts,Industrial Café & Saloon,45.5202471,-122.6741949,4.0,$$,Oregon
18,2,Meat Lover's Paradise,The Refuge,37.504936,-122.2618236,4.0,$$,California
18,2,Meat Lover's Paradise,The Country Cat,45.5202471,-122.6741949,,,Oregon
18,3,Servin' Up San Francisco,Miller's East Coast Deli,37.7790262,-122.4199061,3.5,$$,California
18,3,Servin' Up San Francisco,Miller's East Coast Deli,37.7790262,-122.4199061,3.5,$$,California
18,3,Servin' Up San Francisco,Koja Kitchen Food Truck,37.7790262,-122.4199061,4.5,$$,California
18,3,Servin' Up San Francisco,The Front Porch,37.7790262,-122.4199061,4.0,$$,California
18,4,"Cannoli, Fritters and Wings",Senor Sisig Food Truck,37.7790262,-122.4199061,,,California
18,4,"Cannoli, Fritters and Wings",A Taste of Home Cooking,39.766098,-105.0772063,,,Colorado
18,4,"Cannoli, Fritters and Wings",PDX671 Food Trailer,45.5202471,-122.6741949,,,Oregon
18,5,Aces of Authenticity,Casa Chimayo Restaurant,35.6869996,-105.9377997,4.0,$$,New Mexico
18,5,Aces of Authenticity,Frank's Noodle House,45.5202471,-122.6741949,3.5,$$,Oregon
18,5,Aces of Authenticity,Frank's Noodle House,45.5202471,-122.6741949,3.5,$$,Oregon
18,5,Aces of Authenticity,Torinos,35.0841034,-106.6509851,,,New Mexico
18,6,Sammies and Stew,Jambo Cafe,35.6869996,-105.9377997,4.5,$$,New Mexico
18,6,Sammies and Stew,Bocadillos,35.0841034,-106.6509851,,,New Mexico
18,7,All Kinds of Gobble Gobble,Back Street Bistro,35.6869996,-105.9377997,,,New Mexico
18,7,All Kinds of Gobble Gobble,Golden Crown Panaderia,35.0841034,-106.6509851,4.5,$,New Mexico
18,7,All Kinds of Gobble Gobble,Danny Edward's BBQ,39.100105,-94.5781416,4.0,$$,Missouri
18,8,Comfort and Soul,Tin Shed Garden Cafe,45.5202471,-122.6741949,,,Oregon
18,8,Comfort and Soul,Nexus Brewery,35.0841034,-106.6509851,4.0,$$,New Mexico
18,8,Comfort and Soul,BB's Lawnside BBQ,39.100105,-94.5781416,4.0,$$,Missouri
18,9,"Pork, Pasta and Barbecue",Succotash,39.100105,-94.5781416,4.0,$$,Missouri
18,9,"Pork, Pasta and Barbecue",Cupini's,39.100105,-94.5781416,4.0,$$,Missouri
18,9,"Pork, Pasta and Barbecue",The Cube,35.0841034,-106.6509851,,,New Mexico
18,10,South of the Border,Asi y Asado,22.8938884,-109.9200604,4.5,$,Mexico
18,10,South of the Border,Solomon's Landing,22.8938884,-109.9200604,4.0,$$,Mexico
18,10,South of the Border,Tiki Bar,22.8938884,-109.9200604,,,Mexico
18,11,Tennessee Holiday Traditions,Center Point Pit Barbecue,36.3049177,-86.621443,3.5,$,Tennessee
18,11,Tennessee Holiday Traditions,Center Point Pit Barbecue,36.3049177,-86.621443,3.5,$,Tennessee
18,11,Tennessee Holiday Traditions,Mas Tacos por Favor,36.1622296,-86.7743531,,,Tennessee
18,12,Family Time,The Grilled Cheeserie,36.1622296,-86.7743531,4.0,$$,Tennessee
18,12,Family Time,The Grilled Cheeserie,36.1622296,-86.7743531,4.0,$$,Tennessee
18,12,Family Time,Caffe Nonna,36.1622296,-86.7743531,4.0,$$,Tennessee
18,12,Family Time,Blue Koi,39.100105,-94.5781416,,,Missouri
18,13,"Soup, Salad and Seafood",Pot Pie,39.100105,-94.5781416,4.5,$$,Missouri
18,13,"Soup, Salad and Seafood",55 South,35.925193,-86.8689365,4.0,$$,Tennessee
18,13,"Soup, Salad and Seafood",Phat Bites,36.1622296,-86.7743531,3.5,$,Tennessee
19,1,Guy's Hometown Tour,Pretzel Cart,40.576241,-124.263944,,,California
19,1,Guy's Hometown Tour,Clendenen's Cider Works,40.597407,-124.156034,4.5,,California
19,1,Guy's Hometown Tour,Loleta Cheese Shop,40.6408678,-124.2244729,4.5,$,California
19,1,Guy's Hometown Tour,Ferndale Meat Co.,40.576241,-124.263944,4.5,$,California
19,1,Guy's Hometown Tour,Ivanhoe,40.576241,-124.263944,,,California
19,1,Guy's Hometown Tour,Humboldt Sweets,40.576241,-124.263944,,,California
19,2,All Things NY,Black Tree,40.7896239,-73.9598939,,,New York
19,2,All Things NY,Black Tree,40.7896239,-73.9598939,,,New York
19,2,All Things NY,Queen's Comfort,40.7498243,-73.7976337,4.0,$$,New York
19,2,All Things NY,Queen's Comfort,40.7498243,-73.7976337,4.0,$$,New York
19,2,All Things NY,Paul's Live From New York,40.8020712,-124.1636729,3.5,$,California
19,2,All Things NY,Paul's Live From New York,40.8020712,-124.1636729,3.5,$,California
19,3,Big Time Bites,Bun-Ker Vietnamese,40.7498243,-73.7976337,,,New York
19,3,Big Time Bites,Brindle Room,40.7896239,-73.9598939,4.0,$$,New York
19,3,Big Time Bites,Brindle Room,40.7896239,-73.9598939,4.0,$$,New York
19,3,Big Time Bites,Brick & Fire,40.8020712,-124.1636729,4.5,$$,California
19,3,Big Time Bites,Brick & Fire,40.8020712,-124.1636729,4.5,$$,California
19,4,Keepin' It Real,Sakaya Kitchen,25.7742658,-80.1936589,3.5,$$,Florida
19,4,Keepin' It Real,Sakaya Kitchen,25.7742658,-80.1936589,3.5,$$,Florida
19,4,Keepin' It Real,Sakaya Kitchen,25.7742658,-80.1936589,3.5,$$,Florida
19,4,Keepin' It Real,Don Antonio By Starita,40.7896239,-73.9598939,,,New York
19,4,Keepin' It Real,Bless My Soul,40.8020712,-124.1636729,,,California
19,4,Keepin' It Real,Bless My Soul,40.8020712,-124.1636729,,,California
19,5,Dynamite Duos,Duck's Eatery,40.7896239,-73.9598939,4.0,$$,New York
19,5,Dynamite Duos,Whisk Gourmet,25.7742658,-80.1936589,,,Florida
19,5,Dynamite Duos,Café Nooner,40.8020712,-124.1636729,4.0,$$,California
19,5,Dynamite Duos,Café Nooner,40.8020712,-124.1636729,4.0,$$,California
19,6,Kickin It in Key West,Garbo's Grill,24.5625566,-81.7724368,4.5,$$,Florida
19,6,Kickin It in Key West,Garbo's Grill,24.5625566,-81.7724368,4.5,$$,Florida
19,6,Kickin It in Key West,Dj's Clam Shack,24.5625566,-81.7724368,4.5,$$,Florida
19,6,Kickin It in Key West,Badboy Burrito,24.5625566,-81.7724368,4.0,$$,Florida
19,7,From Meatballs to Lollipops,Maxwell's East Coast Eatery,40.7596198,-111.8867975,3.5,$$,Utah
19,7,From Meatballs to Lollipops,Tin Roof Grill,40.5664878,-111.838904,3.5,$$,Utah
19,7,From Meatballs to Lollipops,Latin House Grill,25.7742658,-80.1936589,3.5,$$,Florida
19,8,Cross Country Comfort Food,The Silver Star Café,40.6460635,-111.4979741,4.0,$$,Utah
19,8,Cross Country Comfort Food,Sammy's Bistro,40.6460635,-111.4979741,4.0,$$,Utah
19,8,Cross Country Comfort Food,Blue Collar,25.7742658,-80.1936589,4.5,$$,Florida
19,9,International Family Style,Artiso's,40.7596198,-111.8867975,,,Utah
19,9,International Family Style,Artiso's,40.7596198,-111.8867975,,,Utah
19,9,International Family Style,Boot's and Kimo's Homestyle Kitchen,21.394833,-157.72989134661873,3.5,$$,Hawaii
19,9,International Family Style,Oh Mai,40.6688363,-111.8246557,,,Utah
19,10,Island Flavor,Dean's Drive Inn,21.418555,-157.804184,4.0,$$,Hawaii
19,10,Island Flavor,The Alley Restaurant At Aiea Bowl,21.3822222,-157.9336111,4.0,$$,Hawaii
19,10,Island Flavor,The Alley Restaurant At Aiea Bowl,21.3822222,-157.9336111,4.0,$$,Hawaii
19,10,Island Flavor,Elena's Restaurant,21.3866667,-158.0091667,,,Hawaii
19,11,"Grillin, Chillin & Huli Huli Chicken",The Federal,25.7742658,-80.1936589,,,Florida
19,11,"Grillin, Chillin & Huli Huli Chicken",Mike's Huli Huli Chicken,21.418555,-157.804184,3.5,$$,Hawaii
19,11,"Grillin, Chillin & Huli Huli Chicken",Tamarindo Truck,33.7500378,-117.8704931,4.0,$$,California
19,11,"Grillin, Chillin & Huli Huli Chicken",Tamarindo Truck,33.7500378,-117.8704931,4.0,$$,California
19,12,Righteous Bites,Loulou's Griddle In The Middle,36.2231079,-121.3877428,4.5,$$,California
19,12,Righteous Bites,Fat Sal's Deli,34.0536909,-118.2427666,,,California
19,12,Righteous Bites,The Alley Restaurant At Aiea Bowl,21.3822222,-157.9336111,4.0,$$,Hawaii
19,12,Righteous Bites,The Alley Restaurant At Aiea Bowl,21.3822222,-157.9336111,4.0,$$,Hawaii
19,Special,Vegas Greats,Bachi Burger,36.1672559,-115.1485163,4.0,$$,Nevada
19,Special,Vegas Greats,Bachi Burger,36.1672559,-115.1485163,4.0,$$,Nevada
19,Special,Vegas Greats,John Mull's Road Kill Grill,36.1672559,-115.1485163,4.5,$$,Nevada
19,Special,Vegas Greats,Naked City Pizza,36.1672559,-115.1485163,4.0,$$,Nevada
19,Special,Vegas Greats,Naked City Pizza,36.1672559,-115.1485163,4.0,$$,Nevada
19,Special,Vegas Greats,Forte European Tapas Bar & Bistro,36.1672559,-115.1485163,4.0,$$,Nevada
19,Special,Vegas Greats,Forte European Tapas Bar & Bistro,36.1672559,-115.1485163,4.0,$$,Nevada
19,Special,Vegas Greats,UNLV,36.1672559,-115.1485163,,,Nevada
19,Special,Vegas Greats,UNLV,36.1672559,-115.1485163,,,Nevada
19,Special,Crazy for Chicken,Uncle Lou's,35.1490215,-90.0516285,,,Tennessee
19,Special,Crazy for Chicken,Uncle Lou's,35.1490215,-90.0516285,,,Tennessee
19,Special,Crazy for Chicken,Tortugas' Lie,35.9573923,-75.624062,4.0,$$,North Carolina
19,Special,Crazy for Chicken,Tortugas' Lie,35.9573923,-75.624062,4.0,$$,North Carolina
19,Special,Crazy for Chicken,90 Miles Cuban Cafe,41.8755616,-87.6244212,4.0,$$,Illinois
19,Special,Crazy for Chicken,90 Miles Cuban Cafe,41.8755616,-87.6244212,4.0,$$,Illinois
19,Special,Crazy for Chicken,Taco Taco Cafe,29.4246002,-98.4951405,2.5,$,Texas
19,Special,Crazy for Chicken,Rincon Criollo,40.7498243,-73.7976337,4.5,$$,New York
19,Special,Crazy for Chicken,Rincon Criollo,40.7498243,-73.7976337,4.5,$$,New York
19,Special,Crazy for Chicken,Tocabe American Indian Eatery,39.7392364,-104.9848623,4.5,$,Colorado
19,Special,Crazy for Chicken,Tocabe American Indian Eatery,39.7392364,-104.9848623,4.5,$,Colorado
19,Special,Crazy for Chicken,The Glass Onion,32.7876012,-79.9402728,4.0,$$,South Carolina
19,Special,Crazy for Chicken,The Glass Onion,32.7876012,-79.9402728,4.0,$$,South Carolina
19,Special,Crazy for Chicken,Opal Thai Food,21.5935975,-158.1044696531065,4.0,$$,Hawaii
19,Special,Crazy for Chicken,Opal Thai Food,21.5935975,-158.1044696531065,4.0,$$,Hawaii
19,Special,Crazy for Chicken,PotPie,39.100105,-94.5781416,4.5,$$,Missouri
19,Special,Crazy for Chicken,Smalley's Caribbean Barbeque,45.0564041,-92.8134982,,,Minnesota
19,Special,Crazy for Chicken,Smalley's Caribbean Barbeque,45.0564041,-92.8134982,,,Minnesota
19,Special,Grilling Greats,Tom's Bar-B-Q,35.1490215,-90.0516285,4.0,$$,Tennessee
19,Special,Grilling Greats,Tom's Bar-B-Q,35.1490215,-90.0516285,4.0,$$,Tennessee
19,Special,Grilling Greats,Luke's Inside Out,30.2711286,-97.7436995,4.5,$$,Texas
19,Special,Grilling Greats,Luke's Inside Out,30.2711286,-97.7436995,4.5,$$,Texas
19,Special,Grilling Greats,Caplansky's Deli,43.6534817,-79.3839347,3.0,$$,Ontario
19,Special,Grilling Greats,Danny's All-American Diner & Dairy Bar,27.9477595,-82.458444,4.0,$,Florida
19,Special,Grilling Greats,Louie Mueller's Barbecue,32.2793121,-99.8812612,4.0,$$,Texas
19,Special,Grilling Greats,Rick's Press Room Grill & Bar,43.6086295,-116.392326,,,Idaho
19,Special,Grilling Greats,Maple & Motor,32.7762719,-96.7968559,4.0,$$,Texas
19,Special,Grilling Greats,Maple & Motor,32.7762719,-96.7968559,4.0,$$,Texas
19,Special,Grilling Greats,Jawaiian Irie Jerk Restaurant,21.304547,-157.8556764,,,Hawaii
19,Special,Grilling Greats,Jawaiian Irie Jerk Restaurant,21.304547,-157.8556764,,,Hawaii
20,1,California Cruisin,Sabroso Mexican Grill,33.7746292,-117.9463717,4.5,$$,California
20,1,California Cruisin,Monterey Fish House,36.2231079,-121.3877428,4.0,$$,California
20,1,California Cruisin,Rutt's Hawaiian Cafe,34.0536909,-118.2427666,4.0,$$,California
20,2,Stuffed and Twisted,Sidewinder's American Grill,43.479965,-110.761815,,,Wyoming
20,2,Stuffed and Twisted,Rosine's Restaurant,36.2231079,-121.3877428,4.0,$$,California
20,2,Stuffed and Twisted,Blunch,42.3602534,-71.0582912,4.5,$,Massachusetts
20,3,"Old Standards, New Styles",Pinky G's Pizzeria,43.479965,-110.761815,3.5,$$,Wyoming
20,3,"Old Standards, New Styles",The Starling Diner,33.7690164,-118.1916048,4.0,$$,California
20,3,"Old Standards, New Styles",The Starling Diner,33.7690164,-118.1916048,4.0,$$,California
20,3,"Old Standards, New Styles",Cannery Row Brewing Company,36.2231079,-121.3877428,3.5,$$,California
20,4,From Standards to Standouts,Factory Gastrobar,33.7690164,-118.1916048,,,California
20,4,From Standards to Standouts,Pica's Mexican Taqueria,43.479965,-110.761815,3.0,$$,Wyoming
20,4,From Standards to Standouts,Little Napoli,36.5552387,-121.9232879,4.0,$$,California
20,5,All Day Dining,Wild Plum Cafe & Bistro,36.2231079,-121.3877428,,,California
20,5,All Day Dining,Nora's Fish Creek Inn,43.489211,-110.90168087291438,4.0,$$,Wyoming
20,5,All Day Dining,Tavern on 2,33.7690164,-118.1916048,,,California
20,5,All Day Dining,Tavern on 2,33.7690164,-118.1916048,,,California
21,1,Roadtrippin' in Beantown,Cafe Polonia,42.3602534,-71.0582912,4.5,$$,Massachusetts
21,1,Roadtrippin' in Beantown,Lone Star Taco Bar,42.3554344,-71.1321271,4.0,$$,Massachusetts
21,1,Roadtrippin' in Beantown,Deep Ellum,42.3554344,-71.1321271,4.0,$$,Massachusetts
21,2,Seriously Saucy,Saus,42.3602534,-71.0582912,4.0,$$,Massachusetts
21,2,Seriously Saucy,Cafe Genevieve,43.479965,-110.761815,4.0,$$,Wyoming
21,2,Seriously Saucy,Cafe Genevieve,43.479965,-110.761815,4.0,$$,Wyoming
21,2,Seriously Saucy,Melt Eclectic Cafe,39.1014537,-84.5124602,,,Ohio
21,3,Cross-Country Classics,Trina's Starlite Lounge,42.3875968,-71.0994968,4.0,$$,Massachusetts
21,3,Cross-Country Classics,Trina's Starlite Lounge,42.3875968,-71.0994968,4.0,$$,Massachusetts
21,3,Cross-Country Classics,Shorty's Pizza and Smoked Meat,46.7207737,-92.1040796,3.5,$$,Wisconsin
21,3,Cross-Country Classics,From Scratch Restaurant,38.75511285,-121.35330894827251,4.0,$$,California
21,4,Worldwide Flavorfest,Casa Razdora,42.3602534,-71.0582912,4.5,$,Massachusetts
21,4,Worldwide Flavorfest,Island Frydays,39.1014537,-84.5124602,4.0,$,Ohio
21,4,Worldwide Flavorfest,Pak's Green Corner,46.7729322,-92.1251218,5.0,,Minnesota
21,5,Small Town Standouts,Kounty Quarthouse,46.6079956,-91.9835234,,,Wisconsin
21,5,Small Town Standouts,Junkyard Extreme Burgers and Brats,44.2191935,-123.2047857,4.5,$$,Oregon
21,5,Small Town Standouts,Lotus Cafe,43.479965,-110.761815,,,Wyoming
21,6,One Street Wonders,Taste of Belgium,39.1014537,-84.5124602,4.0,$$,Ohio
21,6,One Street Wonders,Senate Pub,39.1014537,-84.5124602,4.0,$$,Ohio
21,6,One Street Wonders,Bakersfield OTR,39.1014537,-84.5124602,4.5,$$,Ohio
21,7,Old School Joints,Cornbread Cafe,44.0505054,-123.0950506,4.5,$$,Oregon
21,7,Old School Joints,Gannucci's Italian Market,46.7729322,-92.1251218,4.0,$$,Minnesota
21,7,Old School Joints,Delta Diner,46.4731565,-91.2705137,4.5,$$,Wisconsin
21,8,Meat In The Middle,The Sandwich League,44.0505054,-123.0950506,4.0,,Oregon
21,8,Meat In The Middle,The Brick House Cafe and Catering,46.2080081,-91.2921295,4.0,$$,Wisconsin
21,8,Meat In The Middle,The Brick House Cafe and Catering,46.2080081,-91.2921295,4.0,$$,Wisconsin
